document_id,category
Document_49290,30
Document_136887,32
Document_88077,19
Document_71911,14
Document_103236,9
Document_21337,19
Document_39765,5
Document_97633,10
Document_50274,23
Document_74030,30
Document_62163,19
Document_136754,32
Document_100432,10
Document_76163,22
Document_130419,5
Document_111891,12
Document_136581,40
Document_52244,19
Document_51994,41
Document_34910,20
Document_108568,23
Document_39079,19
Document_96012,25
Document_88582,35
Document_40129,18
Document_93686,8
Document_135318,18
Document_32311,39
Document_79069,32
Document_136072,42
Document_82954,5
Document_79262,15
Document_11250,4
Document_94724,8
Document_88127,35
Document_45586,41
Document_81048,32
Document_17735,7
Document_92523,8
Document_77944,31
Document_44468,40
Document_15138,6
Document_2841,0
Document_146783,36
Document_12898,4
Document_98992,13
Document_91077,35
Document_84668,34
Document_62092,2
Document_115169,13
Document_27735,22
Document_140395,19
Document_42304,41
Document_108928,42
Document_84759,34
Document_91853,11
Document_72834,25
Document_13291,20
Document_18432,7
Document_43855,1
Document_112068,41
Document_76727,29
Document_26058,0
Document_95542,8
Document_123264,9
Document_93166,8
Document_5299,0
Document_134768,31
Document_63508,28
Document_78401,26
Document_70653,12
Document_113381,10
Document_68627,27
Document_98015,10
Document_90125,25
Document_2827,0
Document_40784,41
Document_34502,38
Document_50753,23
Document_112779,15
Document_70356,41
Document_40319,18
Document_53729,24
Document_15107,6
Document_43592,0
Document_51300,23
Document_126180,16
Document_85891,20
Document_16995,2
Document_103329,20
Document_77284,33
Document_115597,13
Document_79806,32
Document_8405,3
Document_147275,23
Document_124846,1
Document_142511,31
Document_86800,36
Document_2111,1
Document_143359,18
Document_2113,0
Document_137356,9
Document_26764,3
Document_80242,32
Document_108181,41
Document_87348,35
Document_7770,3
Document_129521,17
Document_78461,31
Document_8180,3
Document_82899,5
Document_108337,0
Document_54982,24
Document_61632,26
Document_140019,11
Document_147974,10
Document_115841,13
Document_136896,36
Document_129855,14
Document_19772,17
Document_24138,19
Document_111388,11
Document_9616,7
Document_81307,32
Document_55328,21
Document_66879,19
Document_124332,10
Document_4287,0
Document_112124,12
Document_2651,0
Document_102265,19
Document_121510,12
Document_107043,12
Document_70661,12
Document_95895,21
Document_1105,41
Document_21397,41
Document_146897,42
Document_118464,13
Document_92242,8
Document_428,41
Document_56768,25
Document_88781,35
Document_127814,22
Document_21587,17
Document_147537,36
Document_122522,11
Document_84592,33
Document_38784,4
Document_19778,17
Document_63808,28
Document_118380,1
Document_136466,8
Document_129579,18
Document_36013,20
Document_34065,38
Document_109033,18
Document_104858,2
Document_5854,0
Document_128510,23
Document_122509,12
Document_124,20
Document_13320,20
Document_115134,13
Document_80188,41
Document_57696,25
Document_69653,34
Document_105610,15
Document_65954,25
Document_66813,28
Document_112427,10
Document_57218,21
Document_42333,0
Document_50631,23
Document_64188,28
Document_112325,10
Document_82234,8
Document_112962,10
Document_116568,23
Document_118757,13
Document_23330,18
Document_77964,31
Document_5706,17
Document_68931,27
Document_72504,25
Document_32982,38
Document_9489,2
Document_12358,36
Document_137481,32
Document_31009,41
Document_125062,42
Document_134390,29
Document_42989,41
Document_140568,32
Document_148598,5
Document_129373,7
Document_49970,22
Document_14605,6
Document_15720,7
Document_664,41
Document_34264,38
Document_103450,23
Document_3153,1
Document_115477,19
Document_107249,30
Document_42626,39
Document_67347,28
Document_58208,25
Document_26291,3
Document_94403,8
Document_148392,36
Document_8525,3
Document_129129,17
Document_127588,0
Document_87800,35
Document_264,20
Document_21039,17
Document_1412,20
Document_13192,41
Document_53108,23
Document_121634,13
Document_17444,7
Document_132088,4
Document_101183,16
Document_51185,23
Document_80343,32
Document_19443,17
Document_131360,4
Document_73691,30
Document_116272,16
Document_121621,12
Document_56913,25
Document_104606,11
Document_101115,1
Document_96886,10
Document_12890,41
Document_145092,42
Document_122437,18
Document_106467,16
Document_100081,11
Document_7058,3
Document_70853,5
Document_57693,25
Document_35746,20
Document_98164,9
Document_54803,24
Document_101365,30
Document_135881,42
Document_132635,10
Document_104098,2
Document_57849,25
Document_14887,6
Document_54546,21
Document_12650,41
Document_118773,14
Document_21769,17
Document_84797,25
Document_32005,25
Document_108288,41
Document_68266,27
Document_40168,3
Document_66994,28
Document_15086,6
Document_87572,25
Document_105896,18
Document_99722,9
Document_91986,41
Document_92023,14
Document_61221,19
Document_47433,22
Document_116127,8
Document_72802,25
Document_133522,41
Document_98556,9
Document_43879,39
Document_132554,21
Document_61040,20
Document_119113,12
Document_93887,8
Document_108614,30
Document_75949,29
Document_108356,42
Document_57870,25
Document_2437,38
Document_123143,18
Document_92847,8
Document_72687,25
Document_125235,16
Document_42282,39
Document_129722,31
Document_24170,19
Document_120844,12
Document_47056,34
Document_20248,19
Document_96335,19
Document_74282,30
Document_56389,25
Document_64499,28
Document_137408,11
Document_116714,16
Document_110861,0
Document_120548,27
Document_75170,30
Document_41149,8
Document_99263,41
Document_147099,42
Document_50242,32
Document_95942,25
Document_52505,19
Document_9641,4
Document_5997,1
Document_82880,0
Document_144465,42
Document_20473,17
Document_70742,12
Document_116005,13
Document_100690,9
Document_28945,5
Document_61881,0
Document_108450,17
Document_98945,9
Document_37527,3
Document_52498,26
Document_15044,6
Document_13674,6
Document_12181,5
Document_140750,41
Document_62007,5
Document_49235,27
Document_116876,15
Document_12590,19
Document_38944,19
Document_49965,21
Document_83818,33
Document_34049,38
Document_128368,37
Document_55151,24
Document_18250,7
Document_144849,42
Document_93427,8
Document_32394,38
Document_76588,29
Document_36262,33
Document_11216,4
Document_30350,37
Document_113574,10
Document_33134,38
Document_4919,1
Document_28469,41
Document_123724,14
Document_89953,35
Document_134145,5
Document_102319,30
Document_112485,9
Document_100028,30
Document_97142,10
Document_24461,41
Document_54873,24
Document_46581,20
Document_73783,30
Document_93111,13
Document_98809,9
Document_78472,31
Document_105104,16
Document_66388,28
Document_19124,7
Document_129270,0
Document_95191,31
Document_105497,2
Document_45260,41
Document_33594,38
Document_76235,29
Document_132978,4
Document_67404,28
Document_111728,41
Document_1045,20
Document_92146,15
Document_76987,19
Document_14333,2
Document_74068,30
Document_110222,15
Document_125263,16
Document_1779,0
Document_147293,40
Document_108059,19
Document_15527,6
Document_93183,8
Document_78060,31
Document_2619,0
Document_29412,37
Document_126547,9
Document_117544,16
Document_146667,11
Document_73293,25
Document_76431,29
Document_107263,17
Document_127453,5
Document_125309,16
Document_42572,39
Document_86192,34
Document_63600,28
Document_72237,14
Document_110965,16
Document_125593,16
Document_72229,14
Document_13670,6
Document_86041,30
Document_53736,24
Document_116892,42
Document_51511,23
Document_59105,25
Document_101774,0
Document_6760,0
Document_88346,35
Document_25865,3
Document_114797,10
Document_107135,41
Document_19974,17
Document_99840,8
Document_44583,40
Document_39118,4
Document_113152,15
Document_38956,4
Document_10216,4
Document_11278,41
Document_20231,17
Document_13126,5
Document_47466,20
Document_41886,39
Document_89277,35
Document_69174,27
Document_96835,10
Document_137738,31
Document_68819,28
Document_143771,13
Document_45799,41
Document_135049,41
Document_89318,35
Document_29648,37
Document_70534,12
Document_132117,3
Document_83461,33
Document_104337,17
Document_27598,0
Document_91619,14
Document_69268,27
Document_129819,31
Document_2956,0
Document_8275,3
Document_60902,22
Document_21041,41
Document_75835,29
Document_8062,3
Document_25898,15
Document_55420,24
Document_60802,20
Document_59955,26
Document_111117,16
Document_399,19
Document_2633,0
Document_140640,32
Document_25468,26
Document_19686,17
Document_68458,27
Document_90255,21
Document_99758,9
Document_17063,7
Document_65608,28
Document_54348,24
Document_69352,27
Document_54835,26
Document_17471,7
Document_62528,26
Document_63119,28
Document_5823,19
Document_17380,7
Document_111933,8
Document_32913,38
Document_43581,39
Document_136849,32
Document_40904,17
Document_92126,23
Document_92072,14
Document_57678,28
Document_63618,19
Document_44465,40
Document_140539,31
Document_1146,18
Document_72885,25
Document_92677,8
Document_2756,0
Document_133792,7
Document_81611,0
Document_46183,20
Document_40795,41
Document_116991,16
Document_139595,42
Document_69050,27
Document_21079,17
Document_47503,20
Document_48631,28
Document_35153,5
Document_119194,12
Document_69762,30
Document_92490,8
Document_68814,34
Document_105830,15
Document_12728,2
Document_73078,25
Document_11415,4
Document_77274,33
Document_79383,32
Document_30634,37
Document_88016,25
Document_138432,36
Document_18682,2
Document_105235,15
Document_88010,35
Document_17803,7
Document_38631,19
Document_125497,8
Document_1278,18
Document_26912,41
Document_51286,34
Document_53823,24
Document_16293,7
Document_116364,14
Document_39944,17
Document_45989,20
Document_98936,9
Document_77748,31
Document_74856,23
Document_16536,7
Document_17108,7
Document_61519,19
Document_92786,8
Document_42633,39
Document_97831,10
Document_25129,4
Document_44950,40
Document_138539,13
Document_76187,29
Document_59196,21
Document_10982,4
Document_113511,15
Document_58246,25
Document_130137,4
Document_111626,1
Document_127704,38
Document_54404,24
Document_7264,3
Document_37940,41
Document_96046,25
Document_47765,19
Document_97682,10
Document_44039,3
Document_67783,27
Document_107448,22
Document_41134,11
Document_28513,41
Document_139043,36
Document_73407,25
Document_147541,36
Document_45633,41
Document_133240,3
Document_114387,31
Document_162,20
Document_962,18
Document_88029,25
Document_81865,32
Document_117894,0
Document_87475,21
Document_38511,32
Document_107312,25
Document_53755,24
Document_144550,42
Document_39747,41
Document_94019,8
Document_56197,8
Document_67688,28
Document_145108,42
Document_125946,16
Document_51630,27
Document_122173,2
Document_142299,42
Document_115404,15
Document_103350,41
Document_131128,4
Document_99481,9
Document_80584,32
Document_139100,18
Document_22481,17
Document_9748,4
Document_65194,28
Document_141308,11
Document_11212,4
Document_145955,42
Document_54532,24
Document_25024,20
Document_106158,19
Document_116096,13
Document_141426,12
Document_46419,30
Document_26618,39
Document_38241,41
Document_66468,28
Document_40243,0
Document_65648,28
Document_146453,19
Document_108676,42
Document_103576,23
Document_1284,17
Document_35685,3
Document_4569,18
Document_93421,8
Document_64855,28
Document_115748,8
Document_148401,0
Document_133882,22
Document_31656,37
